drug_concept_id,concept_name,vocabulary_id
19095309,Cholestyramine Resin,RxNorm
19095325,Cholestyramine Resin 4000 MG Powder for Oral Suspension,RxNorm
19096275,Hydrocortisone 10 MG/ML / Neomycin 5 MG/ML / Polymyxin B 10000 UNT/ML Otic Solution,RxNorm
19096595,Budesonide 0.125 MG/ML Inhalation Suspension,RxNorm
19096677,valsartan 320 MG Oral Tablet,RxNorm
19096678,valsartan 160 MG Oral Tablet,RxNorm
19096740,Olmesartan medoxomil 20 MG Oral Tablet,RxNorm
19096752,Olmesartan medoxomil 40 MG Oral Tablet,RxNorm
19096758,desloratadine 5 MG Oral Tablet,RxNorm
19096774,vardenafil 20 MG Oral Tablet,RxNorm
19096776,aripiprazole 15 MG Oral Tablet,RxNorm
19096798,Levalbuterol 0.103 MG/ML Inhalation Solution,RxNorm
19097110,"ZINC, CHELATED 10 MG Oral Tablet",RxNorm
19098138,Budesonide 0.25 MG/ML Inhalation Suspension,RxNorm
19098166,Escitalopram 20 MG Oral Tablet,RxNorm
19098167,lansoprazole 30 MG Disintegrating Oral Tablet,RxNorm
19098542,"POTASSIUM,CHELATED 99 MG Oral Tablet",RxNorm
19098650,SIBERIAN GINSENG ROOT 410 MG Oral Capsule,RxNorm
19099572,Guaifenesin 400 MG Oral Tablet,RxNorm
19100691,Isosorbide Dinitrate 10 MG Oral Tablet,RxNorm
19101553,Levetiracetam 1000 MG Oral Tablet,RxNorm
19101573,nebivolol 5 MG Oral Tablet,RxNorm
19101628,Cod Liver Oil 1000 MG Oral Capsule,RxNorm
19101814,Sodium Fluoride 0.011 MG/MG Toothpaste,RxNorm
19102189,Omeprazole 20 MG Delayed Release Oral Tablet,RxNorm
19102192,tadalafil 20 MG Oral Tablet,RxNorm
19102213,aripiprazole 5 MG Oral Tablet,RxNorm
19102297,12 HR Carbamazepine 200 MG Extended Release Oral Tablet,RxNorm
19102298,12 HR Carbamazepine 400 MG Extended Release Oral Tablet,RxNorm
19102396,24 HR Felodipine 10 MG Extended Release Oral Tablet,RxNorm
19102397,24 HR Felodipine 5 MG Extended Release Oral Tablet,RxNorm
19102471,moxifloxacin 5 MG/ML Ophthalmic Solution,RxNorm
19102493,Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,RxNorm
19102495,omalizumab 125 MG/ML Injectable Solution,RxNorm
19102504,Levetiracetam 100 MG/ML Oral Solution,RxNorm
19102510,Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML Otic Suspension,RxNorm
19102546,tadalafil 5 MG Oral Tablet,RxNorm
19103431,5-Hydroxytryptophan 100 MG Oral Capsule,RxNorm
19103480,coenzyme Q10 300 MG Oral Capsule,RxNorm
19103558,methylsulfonylmethane 500 MG Oral Capsule,RxNorm
19103595,Thioctic Acid 200 MG Oral Capsule,RxNorm
19103915,Biotin 2.5 MG Oral Capsule,RxNorm
19106768,Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm
19106973,Omega-3 Fatty Acids,RxNorm
19107392,cinacalcet 30 MG Oral Tablet,RxNorm
19108285,Cholecalciferol 400 UNT Oral Capsule,RxNorm
19111620,Folic Acid,RxNorm
19112569,ezetimibe 10 MG / Simvastatin 40 MG Oral Tablet,RxNorm
19112586,Mirtazapine 7.5 MG Oral Tablet,RxNorm
19112600,Cinnamon Bark 500 MG Oral Capsule,RxNorm
19112611,Testosterone 10 MG/ML Topical Gel,RxNorm
19112640,Fenofibrate 145 MG Oral Tablet,RxNorm
19112670,pregabalin 150 MG Oral Capsule,RxNorm
19112671,pregabalin 75 MG Oral Capsule,RxNorm
19112755,Mycophenolic Acid 180 MG Delayed Release Oral Tablet,RxNorm
19112758,Mycophenolic Acid 360 MG Delayed Release Oral Tablet,RxNorm
19112761,tiotropium 0.018 MG Inhalation Powder,RxNorm
19112813,Cranberry preparation 250 MG Oral Tablet,RxNorm
19112814,Eszopiclone 1 MG Oral Tablet,RxNorm
19112840,S-Adenosylmethionine 400 MG Oral Tablet,RxNorm
19112951,Glucosamine 1000 MG Oral Tablet,RxNorm
19114219,ammonium lactate 120 MG/ML Topical Cream,RxNorm
19114231,Metronidazole 7.5 MG/ML Topical Gel,RxNorm
19115197,Amoxicillin 875 MG / Clavulanate 125 MG Oral Tablet,RxNorm
19115253,Pimecrolimus 10 MG/ML Topical Cream,RxNorm
19121182,sildenafil 20 MG Oral Tablet,RxNorm
19121195,72 HR Fentanyl 0.012 MG/HR Transdermal System,RxNorm
19121216,dl-alpha tocopheryl acetate 100 UNT Oral Capsule,RxNorm
19121242,Omega-3 Acid Ethyl Esters (USP) 1000 MG Oral Capsule,RxNorm
19121298,bromfenac 0.9 MG/ML Ophthalmic Solution,RxNorm
19121303,nepafenac 1 MG/ML Ophthalmic Suspension,RxNorm
19122121,Insulin,RxNorm
19122148,duloxetine 30 MG Delayed Release Oral Capsule,RxNorm
19122215,Erythromycin 250 MG Oral Tablet,RxNorm
19122412,Saccharomyces boulardii lyo 250 MG Oral Capsule,RxNorm
19122432,"sennosides, USP 17.2 MG Oral Tablet",RxNorm
19122437,Lactobacillus rhamnosus GG,RxNorm
19122479,aripiprazole 2 MG Oral Tablet,RxNorm
19122492,Naproxen 375 MG Delayed Release Oral Tablet,RxNorm
19122814,Vitamin E D-Alpha 1000 UNT Oral Capsule,RxNorm
19122819,Vitamin E D-Alpha 200 UNT Oral Capsule,RxNorm
19122821,Vitamin E D-Alpha 400 UNT Oral Capsule,RxNorm
19123103,Esomeprazole 20 MG Delayed Release Oral Capsule,RxNorm
19123105,Esomeprazole 40 MG Delayed Release Oral Capsule,RxNorm
19123143,Acetaminophen 325 MG / dichloralphenazone 100 MG / isometheptene 65 MG Oral Capsule,RxNorm
19123151,Acetylcysteine 600 MG Oral Capsule,RxNorm
19123192,Lactic acid 120 MG/ML Topical Lotion,RxNorm
19123202,Dapsone 0.05 MG/MG Topical Gel,RxNorm
19123233,atomoxetine 80 MG Oral Capsule,RxNorm
19123237,rasagiline 1 MG Oral Tablet,RxNorm
19123382,abatacept 250 MG Injection,RxNorm
19123592,atorvastatin 20 MG Oral Tablet,RxNorm
19123605,Amoxicillin 80 MG/ML / Clavulanate 11.4 MG/ML Oral Suspension,RxNorm
19123989,Albuterol 0.83 MG/ML Inhalation Solution,RxNorm
19124346,Thioctic Acid,RxNorm
19124372,efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet,RxNorm
19124477,Lithium,RxNorm
19124678,Lutein 8 MG Oral Tablet,RxNorm
19124745,Glucosamine 500 MG Oral Tablet,RxNorm
19124972,Green Tea Extract,RxNorm
19125041,sitagliptin 100 MG Oral Tablet,RxNorm
19125045,sitagliptin 25 MG Oral Tablet,RxNorm
19125049,sitagliptin 50 MG Oral Tablet,RxNorm
19125056,Acetaminophen 500 MG Chewable Tablet,RxNorm
19125062,Loratadine 5 MG Chewable Tablet,RxNorm
19125401,Cholecalciferol 10000 UNT Oral Capsule,RxNorm
19125519,"Estrogens, Conjugated (USP) 0.625 MG/ML Vaginal Cream",RxNorm
19125845,Calcium Carbonate 250 MG / Cholecalciferol 125 UNT Oral Tablet,RxNorm
19125848,Calcium Citrate 315 MG / Cholecalciferol 200 UNT Oral Tablet,RxNorm
19125902,Chondroitin Sulfates 400 MG / Glucosamine 500 MG Oral Capsule,RxNorm
19126039,Mineral Oil 0.425 MG/MG / Petrolatum 0.573 MG/MG Ophthalmic Ointment,RxNorm
19126059,carbamide peroxide 65 MG/ML Otic Solution,RxNorm
19126145,ferrous sulfate 44 MG/ML Oral Solution,RxNorm
19126173,"sennosides, USP 1.76 MG/ML Oral Solution",RxNorm
19126352,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,RxNorm
19126393,Lutein 10 MG Oral Tablet,RxNorm
19126405,Ranitidine 15 MG/ML Oral Solution,RxNorm
19126425,Cholecalciferol 50000 UNT Oral Capsule,RxNorm
19126426,Benzoyl Peroxide 50 MG/ML / Clindamycin 10 MG/ML Topical Gel,RxNorm
19126450,100 ML zoledronic acid 0.05 MG/ML Injection,RxNorm
19126544,Penicillin,RxNorm
19126615,Azithromycin 10 MG/ML Ophthalmic Solution,RxNorm
19126697,Sodium Chloride 0.111 MEQ/ML Nasal Solution,RxNorm
19126718,Budesonide 0.16 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Inhalant Solution,RxNorm
19126719,Budesonide 0.08 MG/ACTUAT / formoterol 0.0045 MG/ACTUAT Inhalant Solution,RxNorm
19126752,Calcium Carbonate 333 MG / Magnesium Oxide 133 MG / Zinc Sulfate 5 MG Oral Tablet,RxNorm
19127160,1 ML Vitamin B 12 1 MG/ML Prefilled Syringe,RxNorm
19127416,Sodium Chloride 0.854 MEQ/ML Ophthalmic Solution,RxNorm
19127422,Carisoprodol 250 MG Oral Tablet,RxNorm
19127483,D-BIOTIN 10 MG Oral Tablet,RxNorm
19127659,ferrous sulfate 28 MG Oral Tablet,RxNorm
19127893,{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack,RxNorm
19127894,{21 (drospirenone 3 MG / Ethinyl Estradiol 0.03 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack,RxNorm
19127913,{6 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.05 MG Oral Tablet) / 10 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.125 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.04 MG / Levonorgestrel 0.075 MG Oral Tablet) } Pack,RxNorm
19127921,{28 (Norethindrone 0.35 MG Oral Tablet) } Pack,RxNorm
19127937,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack,RxNorm
19127952,sevelamer carbonate 800 MG Oral Tablet,RxNorm
19127968,{11 (varenicline 0.5 MG Oral Tablet) / 42 (varenicline 1 MG Oral Tablet) } Pack,RxNorm
19127977,{21 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) } Pack,RxNorm
19127979,{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) } Pack,RxNorm
19128008,{7 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 84 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) } Pack,RxNorm
19128018,{3 (Azithromycin 500 MG Oral Tablet) } Pack,RxNorm
19128023,{21 (Ethinyl Estradiol 0.03 MG / Norgestrel 0.3 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack,RxNorm
19128025,{56 (varenicline 1 MG Oral Tablet) } Pack,RxNorm
19128042,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack,RxNorm
19128052,{21 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.03 MG Oral Tablet) } Pack,RxNorm
19128054,{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) } Pack,RxNorm
19128056,{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack,RxNorm
19128174,{21 (Ethinyl Estradiol 0.035 MG / Ethynodiol Diacetate 1 MG Oral Tablet) } Pack,RxNorm
19128244,{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) } Pack,RxNorm
19128259,{84 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack,RxNorm
19129143,{60 (Doxycycline Monohydrate 100 MG Oral Tablet) } Pack,RxNorm
19129175,tadalafil 2.5 MG Oral Tablet,RxNorm
19129297,{21 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Inert Ingredients 1 MG Oral Tablet) } Pack,RxNorm
19129337,{5 (moxifloxacin 400 MG Oral Tablet) } Pack,RxNorm
19129411,{10 (cefdinir 300 MG Oral Capsule) } Pack,RxNorm
19129472,{2 (Levonorgestrel 0.75 MG Oral Tablet) } Pack,RxNorm
19129501,{3 (Methotrexate 2.5 MG Oral Tablet) } Pack,RxNorm
19129540,pantoprazole 40 MG Oral Granules,RxNorm
19129664,24 HR Desvenlafaxine 100 MG Extended Release Oral Tablet,RxNorm
19129681,24 HR Desvenlafaxine 50 MG Extended Release Oral Tablet,RxNorm
19129702,Dimethyl sulfone 375 MG / Glucosamine 375 MG Oral Capsule,RxNorm
19130019,{30 (anastrozole 1 MG Oral Tablet) } Pack,RxNorm
19130166,{6 (Prednisone 5 MG Oral Tablet) } Pack,RxNorm
19130170,{6 (Prednisone 10 MG Oral Tablet) } Pack,RxNorm
19130420,"sodium phosphate 67.8 MG/ML / Sodium Phosphate, Monobasic 185 MG/ML Enema",RxNorm
19131007,Ascorbic Acid 4700 MG / POLYETHYLENE GLYCOL 3350 100000 MG / Potassium Chloride 1015 MG / Sodium Ascorbate 5900 MG / Sodium Chloride 2690 MG / sodium sulfate 7500 MG Powder for Oral Solution,RxNorm
19131109,NDA020983 60 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,RxNorm
19131348,Cholecalciferol 2000 UNT Oral Tablet,RxNorm
19131544,Ascorbic Acid 50 MG / Calcium Sulfate 250 MG / Cholecalciferol 400 UNT / Copper Sulfate 0.15 MG / Ferrous fumarate 27 MG / Folic Acid 0.8 MG / Kelp preparation 0.01 MG / Magnesium Oxide 0.15 MG / Magnesium Sulfate 0.05 MG / Niacinamide 10 MG / potassium s,RxNorm
19131610,Phentermine Hydrochloride 37.5 MG Oral Tablet,RxNorm
19131640,Cholecalciferol 2000 UNT Oral Capsule,RxNorm
19131647,Levonorgestrel 0.000833 MG/HR Intrauterine System,RxNorm
19131676,difluprednate 0.5 MG/ML Ophthalmic Suspension,RxNorm
19132401,24 HR Levetiracetam 500 MG Extended Release Oral Tablet,RxNorm
19132560,24 HR venlafaxine 150 MG Extended Release Oral Tablet,RxNorm
19132561,24 HR venlafaxine 225 MG Extended Release Oral Tablet,RxNorm
19132638,0.51 ML Etanercept 50 MG/ML Prefilled Syringe,RxNorm
19132775,silodosin 8 MG Oral Capsule,RxNorm
19132782,Calcium Carbonate 1500 MG / Cholecalciferol 200 UNT Oral Tablet,RxNorm
19132783,Calcium Carbonate 1250 MG / Cholecalciferol 200 UNT Oral Tablet,RxNorm
19132795,Calcium Carbonate 625 MG / Cholecalciferol 125 UNT Oral Tablet,RxNorm
19132804,Calcium Carbonate 1250 MG / Cholecalciferol 125 UNT Oral Tablet,RxNorm
19132847,lacosamide 100 MG Oral Tablet,RxNorm
19132855,lacosamide 200 MG Oral Tablet,RxNorm
19132866,24 HR Fesoterodine Fumarate 4 MG Extended Release Oral Tablet,RxNorm
19133040,Psyllium 3400 MG Powder for Oral Suspension,RxNorm
19133083,24 HR mesalamine 375 MG Extended Release Oral Capsule,RxNorm
19133086,{6 (0.8 ML adalimumab 50 MG/ML Prefilled Syringe) } Pack,RxNorm
19133280,Cyclobenzaprine hydrochloride 5 MG Oral Tablet,RxNorm
19133372,Calcium Carbonate 1500 MG / Cholecalciferol 400 UNT Chewable Tablet,RxNorm
19133428,Ubiquinone 400 MG Oral Capsule,RxNorm
19133433,docosahexaenoic acid 100 MG Oral Capsule,RxNorm
19133517,docosahexaenoic acid 200 MG Oral Capsule,RxNorm
19133553,Calcium ascorbate 500 MG Oral Tablet,RxNorm
19133558,24 HR Diltiazem Hydrochloride 360 MG Extended Release Oral Capsule,RxNorm
19133566,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule,RxNorm
19133570,24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule,RxNorm
19133574,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,RxNorm
19133614,Diltiazem Hydrochloride 120 MG Oral Tablet,RxNorm
19133622,Diltiazem Hydrochloride 60 MG Oral Tablet,RxNorm
19133626,Cromolyn Sodium 40 MG/ML Ophthalmic Solution,RxNorm
19133697,Acetylcarnitine 500 MG Oral Capsule,RxNorm
19133713,OREGANO OIL 1500 MG Oral Capsule,RxNorm
19133768,Acetaminophen 750 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet,RxNorm
19133794,{28 (Itraconazole 100 MG Oral Capsule) } Pack,RxNorm
19133802,dexlansoprazole 30 MG Delayed Release Oral Capsule,RxNorm
19133844,24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet,RxNorm
19133853,Ketorolac Tromethamine 10 MG Oral Tablet,RxNorm
19133855,{10 (lamotrigine 25 MG Oral Tablet) } Pack,RxNorm
19133860,{3 (Azithromycin 250 MG Oral Tablet) } Pack,RxNorm
19133873,Penicillin V Potassium 250 MG Oral Tablet,RxNorm
19133905,Penicillin V Potassium 500 MG Oral Tablet,RxNorm
19133985,{25 (Prednisone 10 MG Oral Tablet) } Pack,RxNorm
19134047,tramadol hydrochloride 50 MG Oral Tablet,RxNorm
19134074,Cranberry preparation 200 MG Oral Capsule,RxNorm
19134227,Witch Hazel 500 MG/ML Medicated Pad,RxNorm
19134551,Diltiazem 300 MG Extended Release Oral Capsule,RxNorm
19135161,Cholecalciferol 400 UNT Chewable Tablet,RxNorm
19135276,3 ML Insulin Glargine 100 UNT/ML Pen Injector,RxNorm
19135319,1.5 ML Insulin Lispro 100 UNT/ML Prefilled Syringe,RxNorm
19135320,"1.5 ML Regular Insulin, Human 100 UNT/ML Prefilled Syringe",RxNorm
19135444,Augmented Betamethasone 0.0005 MG/MG Topical Ointment,RxNorm
19135620,Cromolyn Sodium 5.2 MG/ACTUAT Nasal Spray,RxNorm
19135832,Multivitamin preparation,RxNorm
19136097,Bifidobacterium Infantis,RxNorm
19137312,Thiamine,RxNorm
19137328,Thiamine 100 MG Oral Tablet,RxNorm
35602717,insulin degludec,RxNorm
35605522,osimertinib,RxNorm
36212005,Beclomethasone Nasal Product,RxNorm
36212124,Betamethasone / Clotrimazole Topical Product,RxNorm
36212159,Betamethasone Topical Product,RxNorm
36212250,Capsaicin Topical Product,RxNorm
36212650,Clotrimazole Topical Product,RxNorm
36212762,Dibucaine Topical Product,RxNorm
36212886,Timolol Ophthalmic Product,RxNorm
36213363,Salicylic Acid Topical Product,RxNorm
36213521,Budesonide Nasal Product,RxNorm
36213925,Desonide Topical Product,RxNorm
36213927,Desoximetasone Topical Product,RxNorm
36214288,Bacitracin / Neomycin / Polymyxin B Topical Product,RxNorm
36214291,Bacitracin / Polymyxin B Topical Product,RxNorm
36214393,Tolnaftate Topical Product,RxNorm
36214556,Camphor / Menthol Topical Product,RxNorm
36214603,Mupirocin Topical Product,RxNorm
36214622,Petrolatum Topical Product,RxNorm
36215614,Bacitracin Topical Product,RxNorm
36215679,methyl salicylate Topical Product,RxNorm
36216220,Calamine Topical Product,RxNorm
36216363,Clindamycin Topical Product,RxNorm
36216483,Chlorhexidine Topical Product,RxNorm
36216773,Clobetasol Topical Product,RxNorm
36217118,COLLAGENASE Topical Product,RxNorm
36217186,Acyclovir Topical Product,RxNorm
36217238,Diclofenac Topical Product,RxNorm
36217618,Benzocaine Topical Product,RxNorm
36217621,Benzoyl Peroxide / Clindamycin Topical Product,RxNorm
36217930,Benzocaine / Menthol Topical Product,RxNorm
36218168,Benzoyl Peroxide Topical Product,RxNorm
36218365,Lanolin Topical Product,RxNorm
36218387,Hydrocortisone / pramoxine Topical Product,RxNorm
36218398,Hydrocortisone Topical Product,RxNorm
36218442,Lidocaine / Prilocaine Topical Product,RxNorm
36218698,Metronidazole Topical Product,RxNorm
36218723,Miconazole Topical Product,RxNorm
36219038,Tacrolimus Topical Product,RxNorm
36219249,Zinc Oxide Topical Product,RxNorm
36219384,Minoxidil Topical Product,RxNorm
36219416,Mometasone Nasal Product,RxNorm
36219417,Mometasone Topical Product,RxNorm
36219572,ciclopirox Topical Product,RxNorm
36219683,Permethrin Topical Product,RxNorm
36220252,Erythromycin Topical Product,RxNorm
36220578,fluocinolone Topical Product,RxNorm
36220588,fluticasone Nasal Product,RxNorm
36220816,Hydrogen Peroxide Topical Product,RxNorm
36220893,pramoxine / Zinc Oxide Topical Product,RxNorm
36220897,pramoxine Topical Product,RxNorm
36220915,Estradiol Topical Product,RxNorm
36221099,Lidocaine Topical Product,RxNorm
36221941,adapalene Topical Product,RxNorm
36222071,calcipotriene Topical Product,RxNorm
36223173,Triamcinolone Topical Product,RxNorm
36223317,Phenylephrine Topical Product,RxNorm
36223379,Tretinoin Topical Product,RxNorm
36223384,Triamcinolone Nasal Product,RxNorm
36223525,halobetasol Topical Product,RxNorm
36224046,Diphenhydramine Topical Product,RxNorm
36224219,imiquimod Topical Product,RxNorm
36224328,selenium sulfide Topical Product,RxNorm
36224549,Econazole Topical Product,RxNorm
36224785,Fluocinonide Topical Product,RxNorm
36224800,Fluorouracil Topical Product,RxNorm
36224973,Pimecrolimus Topical Product,RxNorm
36224979,silver sulfadiazine Topical Product,RxNorm
36225356,Ketoconazole Topical Product,RxNorm
36225366,Ketorolac Ophthalmic Product,RxNorm
36225372,Ketotifen Ophthalmic Product,RxNorm
36225606,Urea Topical Product,RxNorm
36226180,hydroquinone Topical Product,RxNorm
36226664,phenol Topical Product,RxNorm
36227095,Menthol Topical Product,RxNorm
36227263,Witch Hazel Topical Product,RxNorm
36227315,Sodium Chloride Nasal Product,RxNorm
36227374,Nystatin / Triamcinolone Topical Product,RxNorm
36227379,Nystatin Topical Product,RxNorm
36227395,Ofloxacin Otic Product,RxNorm
36227435,terbinafine Topical Product,RxNorm
40160948,Enoxaparin sodium 100 MG/ML Injectable Solution,RxNorm
40160970,0.3 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm
40160973,0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm
40160989,0.6 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm
40160991,0.8 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm
40160993,0.8 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe,RxNorm
40160995,1 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm
40161247,8 ML Ibuprofen 100 MG/ML Injection,RxNorm
40161532,ustekinumab,RxNorm
40162307,Diclofenac Potassium 50 MG Oral Tablet,RxNorm
40162311,Diclofenac Sodium 0.01 MG/MG Topical Gel,RxNorm
40162335,Diclofenac Sodium 25 MG Delayed Release Oral Tablet,RxNorm
40162346,Diclofenac Sodium 50 MG Delayed Release Oral Tablet,RxNorm
40162359,Diclofenac Sodium 75 MG Delayed Release Oral Tablet,RxNorm
40162381,Econazole Nitrate 10 MG/ML Topical Cream,RxNorm
40162401,24 HR Diclofenac Sodium 100 MG Extended Release Oral Tablet,RxNorm
40162431,24 HR Propranolol Hydrochloride 120 MG Extended Release Oral Capsule,RxNorm
40162436,24 HR Propranolol Hydrochloride 60 MG Extended Release Oral Capsule,RxNorm
40162438,24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule,RxNorm
40162449,24 HR tolterodine tartrate 2 MG Extended Release Oral Capsule,RxNorm
40162451,24 HR tolterodine tartrate 4 MG Extended Release Oral Capsule,RxNorm
40162460,30 ML Lidocaine 0.02 MG/MG Prefilled Applicator,RxNorm
40162464,diclofenac epolamine 0.013 MG/MG Medicated Patch,RxNorm
40162511,Acetaminophen 325 MG / Hydrocodone Bitartrate 10 MG Oral Tablet,RxNorm
40162514,Acetaminophen 325 MG / Hydrocodone Bitartrate 2.5 MG Oral Tablet,RxNorm
40162515,Acetaminophen 325 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,RxNorm
40162522,Acetaminophen 325 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet,RxNorm
40162563,Acetaminophen 21.7 MG/ML / Hydrocodone Bitartrate 0.5 MG/ML Oral Solution,RxNorm
40162603,Acetaminophen 300 MG / Hydrocodone Bitartrate 10 MG Oral Tablet,RxNorm
40162606,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,RxNorm
40162618,Acetaminophen 300 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet,RxNorm
40162672,Amitriptyline Hydrochloride 10 MG Oral Tablet,RxNorm
40162683,Amitriptyline Hydrochloride 100 MG Oral Tablet,RxNorm
40162695,Amitriptyline Hydrochloride 150 MG Oral Tablet,RxNorm
40162717,Amitriptyline Hydrochloride 25 MG Oral Tablet,RxNorm
40162729,Amitriptyline Hydrochloride 50 MG Oral Tablet,RxNorm
40162737,Amitriptyline Hydrochloride 75 MG Oral Tablet,RxNorm
40162744,Amylases 120000 UNT / Endopeptidases 76000 UNT / Lipase 24000 UNT Delayed Release Oral Capsule,RxNorm
40162752,Amylases 60000 UNT / Endopeptidases 38000 UNT / Lipase 12000 UNT Delayed Release Oral Capsule,RxNorm
40162758,Apple Cider Vinegar 188 MG Oral Capsule,RxNorm
40162878,Bisoprolol Fumarate 5 MG Oral Tablet,RxNorm
40163055,Cholecalciferol 5000 UNT Oral Tablet,RxNorm
40163210,Phenytoin sodium 100 MG Oral Capsule,RxNorm
40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet,RxNorm
40163312,Propranolol Hydrochloride 10 MG Oral Tablet,RxNorm
40163333,Propranolol Hydrochloride 20 MG Oral Tablet,RxNorm
40163342,Propranolol Hydrochloride 40 MG Oral Tablet,RxNorm
40163350,Propranolol Hydrochloride 60 MG Oral Tablet,RxNorm
40163361,Propranolol Hydrochloride 80 MG Oral Tablet,RxNorm
40163383,sevelamer hydrochloride 800 MG Oral Tablet,RxNorm
40163460,Trazodone Hydrochloride 100 MG Oral Tablet,RxNorm
40163464,Trazodone Hydrochloride 150 MG Oral Tablet,RxNorm
40163473,Trazodone Hydrochloride 50 MG Oral Tablet,RxNorm
40163492,Zolpidem tartrate 10 MG Oral Tablet,RxNorm
40163496,Zolpidem tartrate 12.5 MG Extended Release Oral Tablet,RxNorm
40163500,Zolpidem tartrate 5 MG Oral Tablet,RxNorm
40163504,Zolpidem tartrate 6.25 MG Extended Release Oral Tablet,RxNorm
40163510,Warfarin Sodium 1 MG Oral Tablet,RxNorm
40163518,Warfarin Sodium 10 MG Oral Tablet,RxNorm
40163524,Warfarin Sodium 2 MG Oral Tablet,RxNorm
40163534,Warfarin Sodium 2.5 MG Oral Tablet,RxNorm
40163540,Warfarin Sodium 3 MG Oral Tablet,RxNorm
40163546,Warfarin Sodium 4 MG Oral Tablet,RxNorm
40163554,Warfarin Sodium 5 MG Oral Tablet,RxNorm
40163560,Warfarin Sodium 6 MG Oral Tablet,RxNorm
40163566,Warfarin Sodium 7.5 MG Oral Tablet,RxNorm
40163572,alclometasone dipropionate 0.0005 MG/MG Topical Ointment,RxNorm
40163576,alclometasone dipropionate 0.5 MG/ML Topical Cream,RxNorm
40163615,dronedarone,RxNorm
40163617,dronedarone 400 MG Oral Tablet,RxNorm
40163630,levocetirizine dihydrochloride 5 MG Oral Tablet,RxNorm
40163634,lisdexamfetamine dimesylate 20 MG Oral Capsule,RxNorm
40163638,lisdexamfetamine dimesylate 30 MG Oral Capsule,RxNorm
40163642,lisdexamfetamine dimesylate 40 MG Oral Capsule,RxNorm
