procedure_concept_id,concept_name,vocabulary_id
2514520,"Initial comprehensive preventive medicine evaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, new patient; 18-39 years",CPT4
2514521,"Initial comprehensive preventive medicine evaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, new patient; 40-64 years",CPT4
2514522,"Initial comprehensive preventive medicine evaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, new patient; 65 years and older",CPT4
2514523,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, established patient; infant (age younger than 1 year)",CPT4
2514524,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, established patient; early childhood (age 1 through 4 years)",CPT4
2514525,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, established patient; late childhood (age 5 through 11 years)",CPT4
2514526,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, established patient; adolescent (age 12 through 17 years)",CPT4
2514527,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, established patient; 18-39 years",CPT4
2514528,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, established patient; 40-64 years",CPT4
2514529,"Periodic comprehensive preventive medicine reevaluation and management of an individual including an age and gender appropriate history, examination, counseling/anticipatory guidance/risk factor reduction interventions, and the ordering of laboratory/diagnostic procedures, established patient; 65 years and older",CPT4
2514531,Preventive medicine counseling and/or risk factor reduction intervention(s) provided to an individual (separate procedure); approximately 30 minutes,CPT4
2514532,Preventive medicine counseling and/or risk factor reduction intervention(s) provided to an individual (separate procedure); approximately 45 minutes,CPT4
2514534,"Smoking and tobacco use cessation counseling visit; intermediate, greater than 3 minutes up to 10 minutes",CPT4
2514559,Attendance at delivery (when requested by the delivering physician or other qualified health care professional) and initial stabilization of newborn,CPT4
2514560,"Delivery/birthing room resuscitation, provision of positive pressure ventilation and/or chest compressions in the presence of acute inadequate ventilation and/or cardiac output",CPT4
4004516,Pre-surgery evaluation,SNOMED
4009095,Psychiatric interview and evaluation,SNOMED
4016388,Renewal of prescription,SNOMED
4017330,Attention to ileostomy,SNOMED
4029715,Radiation oncology AND/OR radiotherapy,SNOMED
4032243,Dialysis procedure,SNOMED
4036803,General examination of patient,SNOMED
4038687,Removal of dressing,SNOMED
4038881,Provision of wheelchair,SNOMED
4040559,Procedure on digestive organ,SNOMED
4041263,Procedure on urinary system,SNOMED
4042311,Plastic repair procedure,SNOMED
4042516,Procedure on musculoskeletal system,SNOMED
4043191,Procedure on bladder,SNOMED
4047347,Fitting procedure,SNOMED
4048727,Screening for cancer,SNOMED
4049403,Maintenance procedure for cardiac pacemaker system,SNOMED
4051472,Replacement of electronic heart device battery,SNOMED
4051938,Cardiac pacemaker procedure,SNOMED
4059978,Insertion of subcutaneous contraceptive,SNOMED
4062484,Screening for malignant neoplasm of cervix,SNOMED
4062488,Thyroid disorder screening,SNOMED
4062491,Anemia screening,SNOMED
4062636,Bacterial disease screening,SNOMED
4062637,Tuberculosis screening,SNOMED
4062733,Neurological screening,SNOMED
4062771,Examination for suspected neoplasm,SNOMED
4062855,Examination for alleged rape,SNOMED
4063519,Examination for suspected mental disorder,SNOMED
4063521,Examination of research control,SNOMED
4064362,Mycotic infection screening,SNOMED
4064375,Iron deficiency screening,SNOMED
4064379,Child developmental handicap screening,SNOMED
4064382,Skin disease screening,SNOMED
4064522,Medical examination for suspected condition,SNOMED
4064905,Venereal disease screening,SNOMED
4064918,Diabetes mellitus screening,SNOMED
4064925,Hypertension screening,SNOMED
4064926,Ischemic heart disease screening,SNOMED
4064927,Respiratory disease screening,SNOMED
4064929,Genitourinary disease screening,SNOMED
4065062,Health examination of sub-group,SNOMED
4072061,Ritual circumcision,SNOMED
4074298,Intrauterine contraceptive device procedure,SNOMED
4077490,Adoption - adult applicant examination,SNOMED
4077697,Screening mammography,SNOMED
4081128,Chemotherapy follow-up,SNOMED
4081548,Removal of drain,SNOMED
4085922,Infection screening,SNOMED
4085923,Examination for accident,SNOMED
4086918,Viral screening,SNOMED
4087235,Antenatal screening,SNOMED
4088016,Child examination,SNOMED
4102739,Screening for cardiovascular system disease,SNOMED
4108616,Examination of body system,SNOMED
4114314,Screening for osteoporosis,SNOMED
4119971,Vascular cannula adjustment,SNOMED
4125153,Attention to gastrostomy,SNOMED
4132649,Well child visit,SNOMED
4132855,Immunization,SNOMED
4134565,Hearing examination,SNOMED
4135174,Contraception education,SNOMED
4140125,Attention to nephrostomy tube,SNOMED
4140686,Mammoplasty,SNOMED
4141759,Long-term drug therapy,SNOMED
4141760,Hormone replacement therapy,SNOMED
4144100,Revision of automatic implantable cardioverter/defibrillator,SNOMED
4145333,Adult health examination,SNOMED
4147691,Removal of suture,SNOMED
4147961,Screening for malignant neoplasm of breast,SNOMED
4149382,Endocrine/metabolic screening,SNOMED
4150647,Chemical/poison screening,SNOMED
4150653,Fetal anatomy study,SNOMED
4152045,Screening for malignant neoplasm of respiratory tract,SNOMED
4152046,Screening for malignant neoplasm of large intestine,SNOMED
4152047,Hyperlipidemia screening,SNOMED
4167406,Eye disorder screening,SNOMED
4169641,Developmental handicap screening,SNOMED
4171430,Screening for malignant neoplasm of rectum,SNOMED
4175226,Screening for malignant neoplasm of colon,SNOMED
4180248,Rehabilitation therapy,SNOMED
4181511,Administration of antineoplastic agent,SNOMED
4194672,Specialized medical examination,SNOMED
4194895,Screening for disorder,SNOMED
4196362,Genetic counseling,SNOMED
4204904,Education about sexually transmitted disease prevention,SNOMED
4205728,Radiation therapy procedure or service,SNOMED
4210149,Substance abuse counseling,SNOMED
4210151,Human immunodeficiency virus counseling,SNOMED
4210259,Relationship counseling,SNOMED
4213436,"Attention to device, anastomosis AND/OR stoma",SNOMED
4218109,Removal of internal fixation device,SNOMED
4218755,Revision of cerebral ventricular shunt,SNOMED
4227745,Infertility study,SNOMED
4237320,Procedure with a procedure focus,SNOMED
4238715,Removal of intrauterine device,SNOMED
4239302,Artificial insemination,SNOMED
4241453,Preventive incision,SNOMED
4246502,Neonatal screening,SNOMED
4250175,Pregnancy detection examination,SNOMED
4250598,Contraception care management,SNOMED
4253223,Delayed suture of wound,SNOMED
4253751,Child examination - 2 weeks,SNOMED
4254477,Counseling,SNOMED
4258374,Reproductive care management,SNOMED
4260695,Revision of breast implant,SNOMED
4261206,Subsequent stage of staged operation,SNOMED
4263508,Ophthalmic examination and evaluation,SNOMED
4274159,Immunotherapy for cancer,SNOMED
4275113,Insertion of intrauterine contraceptive device,SNOMED
4275736,Revision of implantable intravenous infusion pump,SNOMED
4287767,Family planning education,SNOMED
4297090,Evaluation procedure,SNOMED
4297232,Postnatal maternal examination,SNOMED
4302381,Physical restraint,SNOMED
4306200,Revision of stoma of bladder,SNOMED
4306298,Oophorectomy,SNOMED
4306780,Gynecologic examination,SNOMED
4324621,Education about oral contraception,SNOMED
4324693,Mammography,SNOMED
4336916,Attention to tracheostomy,SNOMED
4337893,Attention to catheter,SNOMED
40479855,Preoperative pulmonary examination,SNOMED
40480207,Pretransplant evaluation of donor,SNOMED
40480252,Screening for malignant neoplasm of skin,SNOMED
40480674,Preoperative cardiovascular examination,SNOMED
40481096,Screening for malignant neoplasm of prostate,SNOMED
40483561,Procedure on wound,SNOMED
40483591,Screening for Chlamydia trachomatis,SNOMED
40492422,Prophylactic mastectomy,SNOMED
40756824,"Interrogation of ventricular assist device (VAD), in person, with physician or other qualified health care professional analysis of device parameters (eg, drivelines, alarms, power surges), review of device function (eg, flow and volume status, septum status, recovery), with programming, if performed, and report",CPT4
40756829,"Computed tomographic angiography, heart, coronary arteries and bypass grafts (when present), with contrast material, including 3D image postprocessing (including evaluation of cardiac structure and morphology, assessment of cardiac function, and evaluation of venous structures, if performed)",CPT4
40756831,"Injection(s), platelet rich plasma, any site, including image guidance, harvesting and preparation when performed",CPT4
40756833,"Myocardial perfusion imaging, tomographic (SPECT) (including attenuation correction, qualitative or quantitative wall motion, ejection fraction by first pass or gated technique, additional quantification, when performed); multiple studies, at rest and/or stress (exercise or pharmacologic) and/or redistribution and/or rest reinjection",CPT4
40756835,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; single level",CPT4
40756836,"Remote imaging for detection of retinal disease (eg, retinopathy in a patient with diabetes) with analysis and report under physician supervision, unilateral or bilateral",CPT4
40756843,"Arthrodesis, anterior interbody, including disc space preparation, discectomy, osteophytectomy and decompression of spinal cord and/or nerve roots; cervical below C2",CPT4
40756847,"Human leukocyte antigen (HLA) crossmatch, non-cytotoxic (eg, using flow cytometry); first serum sample or dilution",CPT4
40756852,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation",CPT4
40756862,"Tuberculosis test, cell mediated immunity antigen response measurement; enumeration of gamma interferon-producing T-cells in cell suspension",CPT4
40756889,"Debridement, subcutaneous tissue (includes epidermis and dermis, if performed); each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure)",CPT4
40756890,Human epididymis protein 4 (HE4),CPT4
40756896,Left heart catheterization by transseptal puncture through intact septum or by transapical puncture (List separately in addition to code for primary procedure),CPT4
40756898,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, includes reverse transcription, when performed, and amplified probe technique, each type or subtype",CPT4
40756899,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation; with right heart catheterization",CPT4
40756908,Insertion of catheter into arteriovenous dialysis shunt,CPT4
40756909,Cardiac magnetic resonance imaging for velocity flow mapping (List separately in addition to code for primary procedure),CPT4
40756910,"Computed tomography, abdomen and pelvis; with contrast material(s)",CPT4
40756911,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation; with catheter placement(s) in bypass graft(s) (internal mammary, free arterial, venous grafts) including intraprocedural injection(s) for bypass graft angiography",CPT4
40756913,"Computed tomographic (CT) colonography, diagnostic, including image postprocessing; without contrast material",CPT4
40756926,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)",CPT4
40756927,"Revascularization, endovascular, open or percutaneous, iliac artery, unilateral, initial vessel; with transluminal stent placement(s), includes angioplasty within the same vessel, when performed",CPT4
40756931,"Computed tomography, abdomen and pelvis; without contrast material",CPT4
40756933,"Excision, tumor, soft tissue of back or flank, subcutaneous; 3 cm or greater",CPT4
40756934,"Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with transluminal angioplasty",CPT4
40756935,"Culture, typing; identification by nucleic acid sequencing method, each isolate (eg, sequencing of the 16S rRNA gene)",CPT4
40756940,Phospholipid neutralization; hexagonal phospholipid,CPT4
40756941,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; second level (List separately in addition to code for primary procedure)",CPT4
40756944,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation; with right and left heart catheterization including intraprocedural injection(s) for left ventriculography, when performed",CPT4
40756947,"Right heart catheterization including measurement(s) of oxygen saturation and cardiac output, when performed",CPT4
40756950,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation; with left heart catheterization including intraprocedural injection(s) for left ventriculography, when performed",CPT4
40756956,"Computed tomography, abdomen and pelvis; without contrast material in one or both body regions, followed by contrast material(s) and further sections in one or both body regions",CPT4
40756962,"Cellular function assay involving stimulation (eg, mitogen or antigen) and detection of biomarker (eg, ATP)",CPT4
40756968,"Ultrasound, limited, joint or other nonvascular extremity structure(s) (eg, joint space, peri-articular tendon[s], muscle[s], nerve[s], other soft-tissue structure[s], or soft-tissue mass[es]), real-time with image documentation",CPT4
40756969,"Basic vestibular evaluation, includes spontaneous nystagmus test with eccentric gaze fixation nystagmus, with recording, positional nystagmus test, minimum of 4 positions, with recording, optokinetic nystagmus test, bidirectional foveal and peripheral stimulation, with recording, and oscillating tracking test, with recording",CPT4
40756971,"Blood typing, serologic; antigen testing of donor blood using reagent serum, each antigen test",CPT4
40756979,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation; with left heart catheterization including intraprocedural injection(s) for left ventriculography, when performed, catheter placement(s) in bypass graft(s) (internal mammary, free arterial, venous grafts) with bypass graft angiography",CPT4
40757001,"Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed; with implantation of mesh",CPT4
40757010,"Intraoperative identification (eg, mapping) of sentinel lymph node(s) includes injection of non-radioactive dye, when performed (List separately in addition to code for primary procedure)",CPT4
40757016,"Human leukocyte antigen (HLA) crossmatch, non-cytotoxic (eg, using flow cytometry); each additional serum sample or sample dilution (List separately in addition to primary procedure)",CPT4
40757022,"Scanning computerized ophthalmic diagnostic imaging, posterior segment, with interpretation and report, unilateral or bilateral; retina",CPT4
40757035,"Scanning computerized ophthalmic diagnostic imaging, posterior segment, with interpretation and report, unilateral or bilateral; optic nerve",CPT4
40757038,"Ultrasound, complete joint (ie, joint space and peri-articular soft-tissue structures), real-time with image documentation",CPT4
40757039,"Application of multi-layer compression system; leg (below knee), including ankle and foot",CPT4
40757042,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; single level",CPT4
40757044,"Gastric intubation and aspiration(s) therapeutic, necessitating physician's skill (eg, for gastrointestinal hemorrhage), including lavage if performed",CPT4
40757049,Antibody; Treponema pallidum,CPT4
40757050,"Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with transluminal stent placement(s), includes angioplasty within the same vessel, when performed",CPT4
40757055,"Adjacent tissue transfer or rearrangement, any area; each additional 30.0 sq cm, or part thereof (List separately in addition to code for primary procedure)",CPT4
40757070,"Complex cystometrogram (ie, calibrated electronic equipment); with voiding pressure studies (ie, bladder voiding pressure), any technique",CPT4
40757071,"Adjacent tissue transfer or rearrangement, any area; defect 30.1 sq cm to 60.0 sq cm",CPT4
40757074,"Scanning computerized ophthalmic diagnostic imaging, anterior segment, with interpretation and report, unilateral or bilateral",CPT4
40757077,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, first 2 types or sub-types",CPT4
40757083,"Infectious agent detection by nucleic acid (DNA or RNA); Clostridium difficile, toxin gene(s), amplified probe technique",CPT4
40757089,"Infectious agent genotype analysis by nucleic acid (DNA or RNA); HIV-1, other region (eg, integrase, fusion)",CPT4
40757103,"Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed; without implantation of mesh",CPT4
40757106,"Excision, tumor, soft tissue of neck or anterior thorax, subcutaneous; 3 cm or greater",CPT4
40757108,Procalcitonin (PCT),CPT4
40757115,"Introduction of needle and/or catheter, arteriovenous shunt created for dialysis (graft/fistula); additional access for therapeutic intervention (List separately in addition to code for primary procedure)",CPT4
40757116,"Culture, typing; identification by nucleic acid (DNA or RNA) probe, amplified probe technique, per culture or isolate, each organism probed",CPT4
40757120,"Computed tomography, heart, with contrast material, for evaluation of cardiac structure and morphology (including 3D image postprocessing, assessment of cardiac function, and evaluation of venous structures, if performed)",CPT4
40757127,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; second level (List separately in addition to code for primary procedure)",CPT4
40757148,"Stereotactic computer-assisted (navigational) procedure; cranial, extradural (List separately in addition to code for primary procedure)",CPT4
42742287,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",CPT4
42742292,"CFTR (cystic fibrosis transmembrane conductance regulator) (eg, cystic fibrosis) gene analysis; common variants (eg, ACMG/ACOG guidelines)",CPT4
42742300,"Cytogenomic constitutional (genome-wide) microarray analysis; interrogation of genomic regions for copy number variants (eg, bacterial artificial chromosome [BAC] or oligo-based comparative genomic hybridization [CGH] microarray analysis)",CPT4
42742301,Cytogenomic constitutional (genome-wide) microarray analysis; interrogation of genomic regions for copy number and single nucleotide polymorphism (SNP) variants for chromosomal abnormalities,CPT4
42742302,"F2 (prothrombin, coagulation factor II) (eg, hereditary hypercoagulability) gene analysis, 20210G>A variant",CPT4
42742303,"F5 (coagulation factor V) (eg, hereditary hypercoagulability) gene analysis, Leiden variant",CPT4
42742305,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",CPT4
42742307,"FLT3 (fms-related tyrosine kinase 3) (eg, acute myeloid leukemia), gene analysis; internal tandem duplication (ITD) variants (ie, exons 14, 15)",CPT4
42742311,"HFE (hemochromatosis) (eg, hereditary hemochromatosis) gene analysis, common variants (eg, C282Y, H63D)",CPT4
42742314,"IGH@ (Immunoglobulin heavy chain locus) (eg, leukemias and lymphomas, B-cell), gene rearrangement analysis to detect abnormal clonal population(s); amplified methodology (eg, polymerase chain reaction)",CPT4
42742317,"IGK@ (Immunoglobulin kappa light chain locus) (eg, leukemia and lymphoma, B-cell), gene rearrangement analysis, evaluation to detect abnormal clonal population(s)",CPT4
42742318,"Comparative analysis using Short Tandem Repeat (STR) markers; patient and comparative specimen (eg, pre-transplant recipient and donor germline testing, post-transplant non-hematopoietic recipient germline [eg, buccal swab or other germline tissue sample] and donor testing, twin zygosity testing, or maternal cell contamination of fetal cells)",CPT4
42742320,"Chimerism (engraftment) analysis, post transplantation specimen (eg, hematopoietic stem cell), includes comparison to previously performed baseline analyses; without cell selection",CPT4
42742321,"Chimerism (engraftment) analysis, post transplantation specimen (eg, hematopoietic stem cell), includes comparison to previously performed baseline analyses; with cell selection (eg, CD3, CD33), each cell type",CPT4
42742322,"JAK2 (Janus kinase 2) (eg, myeloproliferative disorder) gene analysis, p.Val617Phe (V617F) variant",CPT4
42742323,"KRAS (Kirsten rat sarcoma viral oncogene homolog) (eg, carcinoma) gene analysis; variants in exon 2 (eg, codons 12 and 13)",CPT4
42742338,"Microsatellite instability analysis (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) of markers for mismatch repair deficiency (eg, BAT25, BAT26), includes comparison of neoplastic and normal tissue, if performed",CPT4
42742342,"NPM1 (nucleophosmin) (eg, acute myeloid leukemia) gene analysis, exon 12 variants",CPT4
42742353,"TRG@ (T cell antigen receptor, gamma) (eg, leukemia and lymphoma), gene rearrangement analysis, evaluation to detect abnormal clonal population(s)",CPT4
42742356,"HLA Class I and II typing, low resolution (eg, antigen equivalents); HLA-A, -B, -C, -DRB1/3/4/5, and -DQB1",CPT4
42742357,"HLA Class I and II typing, low resolution (eg, antigen equivalents); HLA-A, -B, and -DRB1 (eg, verification typing)",CPT4
42742358,"HLA Class I typing, low resolution (eg, antigen equivalents); complete (ie, HLA-A, -B, and -C)",CPT4
42742359,"HLA Class I typing, low resolution (eg, antigen equivalents); one locus (eg, HLA-A, -B, or -C), each",CPT4
42742360,"HLA Class I typing, low resolution (eg, antigen equivalents); one antigen equivalent (eg, B*27), each",CPT4
42742361,"HLA Class II typing, low resolution (eg, antigen equivalents); HLA-DRB1/3/4/5 and -DQB1",CPT4
42742362,"HLA Class II typing, low resolution (eg, antigen equivalents); one locus (eg, HLA-DRB1, -DRB3/4/5, -DQB1, -DQA1, -DPB1, or -DPA1), each",CPT4
42742364,"HLA Class I and II typing, high resolution (ie, alleles or allele groups), HLA-A, -B, -C, and -DRB1",CPT4
42742366,"HLA Class I typing, high resolution (ie, alleles or allele groups); one locus (eg, HLA-A, -B, or -C), each",CPT4
42742368,"HLA Class II typing, high resolution (ie, alleles or allele groups); one locus (eg, HLA-DRB1, -DRB3/4/5, -DQB1, -DQA1, -DPB1, or -DPA1), each",CPT4
42742371,"Molecular pathology procedure, Level 2",CPT4
42742372,"Molecular pathology procedure, Level 3",CPT4
42742373,"Molecular pathology procedure, Level 4",CPT4
42742374,"Molecular pathology procedure, Level 5",CPT4
42742375,"Molecular pathology procedure, Level 6",CPT4
42742376,"Molecular pathology procedure, Level 7",CPT4
42742380,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; HIV-1 antigen(s), with HIV-1 and HIV-2 antibodies, single result",CPT4
42742382,Fitting of contact lens for treatment of ocular surface disease,CPT4
42742387,"Plethysmography for determination of lung volumes and, when performed, airway resistance",CPT4
42742388,"Gas dilution or washout for determination of lung volumes and, when performed, distribution of ventilation and closing volumes",CPT4
42742392,"Needle electromyography, each extremity, with related paraspinal areas, when performed, done with nerve conduction, amplitude and latency/velocity study; limited (List separately in addition to code for primary procedure)",CPT4
42742393,"Needle electromyography, each extremity, with related paraspinal areas, when performed, done with nerve conduction, amplitude and latency/velocity study; complete, five or more muscles studied, innervated by three or more nerves or four or more spinal levels (List separately in addition to code for primary procedure)",CPT4
42742395,"Short-latency somatosensory evoked potential study, stimulation of any/all peripheral nerves or skin sites, recording from the central nervous system; in upper and lower limbs",CPT4
42742396,Central motor evoked potential study (transcranial motor stimulation); in upper and lower limbs,CPT4
42742488,"Application of skin substitute graft to face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits, total wound surface area up to 100 sq cm; first 25 sq cm or less wound surface area",CPT4
42742492,"Implantation of biologic implant (eg, acellular dermal matrix) for soft tissue reinforcement (ie, breast, trunk) (List separately in addition to code for primary procedure)",CPT4
42742493,"Injection, enzyme (eg, collagenase), palmar fascial cord (ie, Dupuytren's contracture)",CPT4
42742496,"Manipulation, palmar fascial cord (ie, Dupuytren's cord), post enzyme injection (eg, collagenase), single cord",CPT4
42742498,"Diffusing capacity (eg, carbon monoxide, membrane) (List separately in addition to code for primary procedure)",CPT4
42742531,"Selective catheter placement (first-order), main renal artery and any accessory renal artery(s) for renal angiography, including arterial puncture and catheter placement(s), fluoroscopy, contrast injection(s), image postprocessing, permanent recording of images, and radiological supervision and interpretation, including pressure gradient measurements when performed, and flush aortogram when performed; unilateral",CPT4
42742535,"Insertion of intravascular vena cava filter, endovascular approach including vascular access, vessel selection, and radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance (ultrasound and fluoroscopy), when performed",CPT4
42742537,"Retrieval (removal) of intravascular vena cava filter, endovascular approach including vascular access, vessel selection, and radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance (ultrasound and fluoroscopy), when performed",CPT4
42742539,Abdominal paracentesis (diagnostic or therapeutic); without imaging guidance,CPT4
42742540,Abdominal paracentesis (diagnostic or therapeutic); with imaging guidance,CPT4
42742541,"Peritoneal lavage, including imaging guidance, when performed",CPT4
42742543,"Electronic analysis of programmable, implanted pump for intrathecal or epidural drug infusion (includes evaluation of reservoir status, alarm status, drug prescription status); with reprogramming and refill (requiring skill of a physician or other qualified health care professional)",CPT4
42742546,"Destruction by neurolytic agent, paravertebral facet joint nerve(s), with imaging guidance (fluoroscopy or CT); lumbar or sacral, single facet joint",CPT4
42742547,"Destruction by neurolytic agent, paravertebral facet joint nerve(s), with imaging guidance (fluoroscopy or CT); lumbar or sacral, each additional facet joint (List separately in addition to code for primary procedure)",CPT4
42742548,"Computed tomographic angiography, abdomen and pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing",CPT4
42742552,"Hepatobiliary system imaging, including gallbladder when present",CPT4
42742553,"Hepatobiliary system imaging, including gallbladder when present; with pharmacologic intervention, including quantitative measurement(s) when performed",CPT4
42742555,"Pulmonary ventilation (eg, aerosol or gas) and perfusion imaging",CPT4
42742560,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; major breakpoint, qualitative or quantitative",CPT4
42742561,"BCR/ABL1 (t(9;22)) (eg, chronic myelogenous leukemia) translocation analysis; minor breakpoint, qualitative or quantitative",CPT4
42742564,"BRAF (B-Raf proto-oncogene, serine/threonine kinase) (eg, colon cancer, melanoma), gene analysis, V600 variant(s)",CPT4
42742565,"	BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis and common duplication/deletion variants in BRCA1 (ie, exon 13 del 3.835kb, exon 13 dup 6kb, exon 14-20 del 26kb, exon 22 del 510bp, exon",CPT4
42872876,Attention to colostomy,SNOMED
43020943,Fetal chromosomal abnormality screening,SNOMED
43527871,"Cell enumeration using immunologic selection and identification in fluid specimen (eg, circulating tumor cells in blood)",CPT4
43527904,"Psychotherapy, 45 minutes with patient",CPT4
43527905,"Psychotherapy, 60 minutes with patient",CPT4
43527907,"Selective catheter placement, common carotid or innominate artery, unilateral, any approach, with angiography of the ipsilateral intracranial carotid circulation and all associated radiological supervision and interpretation, includes angiography of the extracranial carotid and cervicocerebral arch, when performed",CPT4
43527908,"Percutaneous transluminal coronary atherectomy, with intracoronary stent, with coronary angioplasty when performed; single major coronary artery or branch",CPT4
43527915,"Thoracentesis, needle or catheter, aspiration of the pleural space; with imaging guidance",CPT4
43527917,"Pleural drainage, percutaneous, with insertion of indwelling catheter; with imaging guidance",CPT4
43527919,Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; percutaneous femoral artery approach,CPT4
43527920,"Insertion of ventricular assist device, percutaneous including radiological supervision and interpretation; arterial access only",CPT4
43527925,"Selective catheter placement, internal carotid artery, unilateral, with angiography of the ipsilateral intracranial carotid circulation and all associated radiological supervision and interpretation, includes angiography of the extracranial carotid and cervicocerebral arch, when performed",CPT4
43527926,"Selective catheter placement, subclavian or innominate artery, unilateral, with angiography of the ipsilateral vertebral circulation and all associated radiological supervision and interpretation, includes angiography of the cervicocerebral arch, when performed",CPT4
43527927,"Selective catheter placement, vertebral artery, unilateral, with angiography of the ipsilateral vertebral circulation and all associated radiological supervision and interpretation, includes angiography of the cervicocerebral arch, when performed",CPT4
43527928,"Selective catheter placement, external carotid artery, unilateral, with angiography of the ipsilateral external carotid circulation and all associated radiological supervision and interpretation (List separately in addition to code for primary procedure)",CPT4
43527929,"Selective catheter placement, each intracranial branch of the internal carotid or vertebral arteries, unilateral, with angiography of the selected vessel circulation and all associated radiological supervision and interpretation (eg, middle cerebral artery, posterior inferior cerebellar artery) (List separately in addition to code for primary procedure)",CPT4
43527937,"Cystourethroscopy, with injection(s) for chemodenervation of the bladder",CPT4
43527938,"Chemodenervation of muscle(s); muscle(s) innervated by facial, trigeminal, cervical spinal and accessory nerves, bilateral (eg, for chronic migraine)",CPT4
