concept_id,concept_name,vocabulary_id,table
376224,Spina bifida without hydrocephalus,SNOMED,condition_occurrence
4225273,Chronic gastritis,SNOMED,condition_occurrence
4228164,Abscess of chest wall,SNOMED,condition_occurrence
433736,Obesity,SNOMED,condition_occurrence
433745,"Amphetamine abuse, episodic",SNOMED,condition_occurrence
4228361,Asteatosis cutis,SNOMED,condition_occurrence
376229,Abnormal involuntary movement,SNOMED,condition_occurrence
376552,Cerebral laceration and contusion,SNOMED,condition_occurrence
4228800,Non-healing surgical wound,SNOMED,condition_occurrence
4230454,Fracture of scapular body,SNOMED,condition_occurrence
376647,Primary malignant neoplasm of soft tissues,SNOMED,condition_occurrence
4232697,Persistent atrial fibrillation,SNOMED,condition_occurrence
376683,Nonproliferative diabetic retinopathy,SNOMED,condition_occurrence
376699,Cicatricial ectropion,SNOMED,condition_occurrence
376709,Discharge of eye,SNOMED,condition_occurrence
376938,Neurofibromatosis syndrome,SNOMED,condition_occurrence
376965,Hypertensive retinopathy,SNOMED,condition_occurrence
376969,Orofacial dyskinesia,SNOMED,condition_occurrence
376983,Contact lens related disorder,SNOMED,condition_occurrence
377085,Congenital anomaly of brain,SNOMED,condition_occurrence
4234997,Disorder of vein,SNOMED,condition_occurrence
4235863,Spinal cord injury,SNOMED,condition_occurrence
4236312,Complex partial epileptic seizure,SNOMED,condition_occurrence
4237458,Fracture of clavicle,SNOMED,condition_occurrence
4239897,Benign neoplasm of intra-abdominal organs,SNOMED,condition_occurrence
433753,Alcohol abuse,SNOMED,condition_occurrence
433802,Disturbance of tooth eruption or exfoliation,SNOMED,condition_occurrence
377091,Seizure,SNOMED,condition_occurrence
377252,Neurofibromatosis type 1,SNOMED,condition_occurrence
433811,Hydronephrosis,SNOMED,condition_occurrence
377280,Disorder of cornea,SNOMED,condition_occurrence
433909,Foreign body on external eye,SNOMED,condition_occurrence
433911,Contusion of eye AND ocular adnexa,SNOMED,condition_occurrence
433968,Candidiasis,SNOMED,condition_occurrence
433981,Benign neoplasm of short bone of upper limb,SNOMED,condition_occurrence
434008,White blood cell disorder,SNOMED,condition_occurrence
377575,Tinnitus,SNOMED,condition_occurrence
377793,Rabies,SNOMED,condition_occurrence
377821,Neurological disorder with type 1 diabetes mellitus,SNOMED,condition_occurrence
434056,Late effects of cerebrovascular disease,SNOMED,condition_occurrence
377845,Anoxic encephalopathy,SNOMED,condition_occurrence
434153,Congenital chromosomal disease,SNOMED,condition_occurrence
434219,Food anaphylaxis,SNOMED,condition_occurrence
434277,Haemophilus influenzae infection,SNOMED,condition_occurrence
4240903,Allergy to penicillin,SNOMED,condition_occurrence
434348,Acute and subacute iridocyclitis,SNOMED,condition_occurrence
434449,Degeneration of thoracolumbar intervertebral disc,SNOMED,condition_occurrence
4242241,"Gestation period, 10 weeks",SNOMED,condition_occurrence
434459,Ganglion cyst of tendon sheath,SNOMED,condition_occurrence
4242416,Cutis laxa,SNOMED,condition_occurrence
4242814,Benign neoplasm of parotid gland,SNOMED,condition_occurrence
377861,Disorder of refraction AND/OR accommodation,SNOMED,condition_occurrence
434502,Closed fracture of phalanx of foot,SNOMED,condition_occurrence
377868,Corneal pannus,SNOMED,condition_occurrence
4242962,Benign neoplasm of small intestine,SNOMED,condition_occurrence
4243161,Open wound of head,SNOMED,condition_occurrence
4243575,Benign neoplasm of rectosigmoid junction,SNOMED,condition_occurrence
4244078,"Schizoaffective disorder, bipolar type",SNOMED,condition_occurrence
4244662,Disorder of musculoskeletal system,SNOMED,condition_occurrence
4245409,Pulmonary aspergillosis,SNOMED,condition_occurrence
4246724,Contusion of nose,SNOMED,condition_occurrence
4248277,"Abscess of head, except face",SNOMED,condition_occurrence
4248728,Snoring,SNOMED,condition_occurrence
4250169,Bifascicular block,SNOMED,condition_occurrence
377889,Hearing loss,SNOMED,condition_occurrence
378135,Facial nerve disorder,SNOMED,condition_occurrence
378140,Inflammatory and toxic neuropathy,SNOMED,condition_occurrence
378160,Otorrhea,SNOMED,condition_occurrence
378416,Retinal disorder,SNOMED,condition_occurrence
378421,Alcoholic polyneuropathy,SNOMED,condition_occurrence
4254485,Finding related to attentiveness,SNOMED,condition_occurrence
4258683,Fecal impaction,SNOMED,condition_occurrence
4261810,Prothrombin G20210A mutation,SNOMED,condition_occurrence
4261830,Transfusion reaction due to excess volume,SNOMED,condition_occurrence
4261842,Sick sinus syndrome,SNOMED,condition_occurrence
4262519,Female sexual arousal disorder,SNOMED,condition_occurrence
4262562,Abnormal heart beat,SNOMED,condition_occurrence
4263360,Fracture of pubis,SNOMED,condition_occurrence
4266517,"Gestation period, 13 weeks",SNOMED,condition_occurrence
4266662,Congenital malformation syndrome,SNOMED,condition_occurrence
434568,Diphtheria,SNOMED,condition_occurrence
4267582,Infestation by Sarcoptes,SNOMED,condition_occurrence
4268895,Female pelvic peritoneal adhesions,SNOMED,condition_occurrence
4270024,Acute non-ST segment elevation myocardial infarction,SNOMED,condition_occurrence
434610,Hyperkalemia,SNOMED,condition_occurrence
434614,Disorder of iron metabolism,SNOMED,condition_occurrence
434621,Autoimmune disease,SNOMED,condition_occurrence
434625,Undifferentiated somatoform disorder,SNOMED,condition_occurrence
434714,Prolonged second stage of labor,SNOMED,condition_occurrence
434742,Congenital abnormality of skull and face bones,SNOMED,condition_occurrence
434770,Closed fracture of bones of trunk,SNOMED,condition_occurrence
378427,Tear film insufficiency,SNOMED,condition_occurrence
4271013,Melanocytic nevus,SNOMED,condition_occurrence
4273095,Acute tracheitis without obstruction,SNOMED,condition_occurrence
4273250,Abscess of buttock,SNOMED,condition_occurrence
434822,Complication of internal prosthetic device,SNOMED,condition_occurrence
434854,Food poisoning,SNOMED,condition_occurrence
4273560,Premature labor,SNOMED,condition_occurrence
434910,Monocytosis,SNOMED,condition_occurrence
378679,Acute poliomyelitis,SNOMED,condition_occurrence
378696,Primary malignant neoplasm of choroid,SNOMED,condition_occurrence
378726,Dementia associated with alcoholism,SNOMED,condition_occurrence
378839,Spina bifida with hydrocephalus,SNOMED,condition_occurrence
379020,Entropion,SNOMED,condition_occurrence
434926,Iridocyclitis,SNOMED,condition_occurrence
379806,Migraine variants,SNOMED,condition_occurrence
434942,Orbital cellulitis,SNOMED,condition_occurrence
434944,Scleritis,SNOMED,condition_occurrence
435011,Vulvar vestibulitis,SNOMED,condition_occurrence
379832,Mixed conductive AND sensorineural hearing loss,SNOMED,condition_occurrence
380102,Corneal edema,SNOMED,condition_occurrence
435023,Mild hyperemesis-not delivered,SNOMED,condition_occurrence
4278672,Fracture of forearm,SNOMED,condition_occurrence
435088,Senility,SNOMED,condition_occurrence
4279142,Victim status,SNOMED,condition_occurrence
435093,Closed fracture of femur,SNOMED,condition_occurrence
435094,"Open fracture of femur, distal end",SNOMED,condition_occurrence
435149,Complication of internal device,SNOMED,condition_occurrence
435269,Optic papillitis,SNOMED,condition_occurrence
435380,Closed fracture of radius AND ulna,SNOMED,condition_occurrence
380111,Acute atopic conjunctivitis,SNOMED,condition_occurrence
435381,Closed fracture of base of thumb,SNOMED,condition_occurrence
435410,Burn of palm,SNOMED,condition_occurrence
435485,Primary malignant neoplasm of ill-defined site,SNOMED,condition_occurrence
380117,Conjunctival edema,SNOMED,condition_occurrence
435502,Macroglobulinemia,SNOMED,condition_occurrence
380398,Hereditary sensory neuropathy,SNOMED,condition_occurrence
380402,Central corneal ulcer,SNOMED,condition_occurrence
380415,Acute otitis externa,SNOMED,condition_occurrence
380428,Nonobliterative otosclerosis involving oval window,SNOMED,condition_occurrence
435510,Hypocalcemia,SNOMED,condition_occurrence
435514,Post-transplant lymphoproliferative disorder,SNOMED,condition_occurrence
380701,Diffuse Lewy body disease,SNOMED,condition_occurrence
255573,Chronic obstructive lung disease,SNOMED,condition_occurrence
435521,Psychophysiologic disorder,SNOMED,condition_occurrence
435522,Hypervitaminosis D,SNOMED,condition_occurrence
4280726,Seasonal allergic rhinitis,SNOMED,condition_occurrence
380707,Metamorphopsia,SNOMED,condition_occurrence
4281027,Secondary malignant neoplasm of left ovary,SNOMED,condition_occurrence
380839,Tuberous sclerosis syndrome,SNOMED,condition_occurrence
380975,Neurofibromatosis type 2,SNOMED,condition_occurrence
381014,Conjunctival pigmentation,SNOMED,condition_occurrence
381021,Lagophthalmos,SNOMED,condition_occurrence
4281109,Autoimmune thyroiditis,SNOMED,condition_occurrence
381270,Parkinson's disease,SNOMED,condition_occurrence
435524,Sleep disorder,SNOMED,condition_occurrence
435533,"Hypnotic or anxiolytic dependence, continuous",SNOMED,condition_occurrence
435553,Epiphora,SNOMED,condition_occurrence
381290,Ocular hypertension,SNOMED,condition_occurrence
381291,Neurotrophic keratoconjunctivitis,SNOMED,condition_occurrence
381306,Deaf mutism,SNOMED,condition_occurrence
435613,Cellulitis,SNOMED,condition_occurrence
255677,Open wound of nose without complication,SNOMED,condition_occurrence
435644,Metatarsal bone fracture,SNOMED,condition_occurrence
435646,Congenital anomaly of pulmonary artery,SNOMED,condition_occurrence
435661,Closed fracture of orbital floor,SNOMED,condition_occurrence
381316,Cerebrovascular accident,SNOMED,condition_occurrence
381444,Contusion of eye,SNOMED,condition_occurrence
381549,Migraine with aura,SNOMED,condition_occurrence
381551,Polyneuropathy due to drug,SNOMED,condition_occurrence
4285898,Polyp of colon,SNOMED,condition_occurrence
4287251,Tricyclic antidepressant poisoning,SNOMED,condition_occurrence
381581,Chalazion,SNOMED,condition_occurrence
381864,Subjective tinnitus,SNOMED,condition_occurrence
4288544,Inguinal hernia,SNOMED,condition_occurrence
381865,Sensorimotor disorder of eyelid,SNOMED,condition_occurrence
4290877,Cellulitis of neck,SNOMED,condition_occurrence
4295261,Postmenopausal state,SNOMED,condition_occurrence
4295624,Squamous cell carcinoma of skin of ear,SNOMED,condition_occurrence
381877,Dysfunction of eustachian tube,SNOMED,condition_occurrence
382034,Injury of sciatic nerve,SNOMED,condition_occurrence
4297667,Basal cell carcinoma of upper extremity,SNOMED,condition_occurrence
432251,Disease caused by parasite,SNOMED,condition_occurrence
432297,Cyclical neutropenia,SNOMED,condition_occurrence
432312,Chronic angle-closure glaucoma,SNOMED,condition_occurrence
4297894,Trochanteric bursitis,SNOMED,condition_occurrence
4298740,Basal cell carcinoma of skin of lip,SNOMED,condition_occurrence
4299094,Opioid intoxication,SNOMED,condition_occurrence
4299418,Basal cell carcinoma of lower extremity,SNOMED,condition_occurrence
435740,Tetanus,SNOMED,condition_occurrence
432571,Malignant lymphoma,SNOMED,condition_occurrence
435742,Disease due to Gram-negative bacteria,SNOMED,condition_occurrence
4299535,Pregnant,SNOMED,condition_occurrence
4299829,Ephelis,SNOMED,condition_occurrence
435784,Somatoform disorder,SNOMED,condition_occurrence
435809,Steroid-induced glaucoma - borderline,SNOMED,condition_occurrence
4301167,Stomatitis due to cytotoxic therapy,SNOMED,condition_occurrence
435829,Rheumatic disease of heart valve,SNOMED,condition_occurrence
4302754,Neurocutaneous syndrome,SNOMED,condition_occurrence
4305080,Abnormal breathing,SNOMED,condition_occurrence
4308393,Mechanical complication of gastrointestinal prosthetic device,SNOMED,condition_occurrence
435839,Lymphedema,SNOMED,condition_occurrence
435887,Antepartum deep vein thrombosis,SNOMED,condition_occurrence
435903,Juvenile osteochondrosis of foot,SNOMED,condition_occurrence
435940,Closed fracture of shaft of humerus,SNOMED,condition_occurrence
4308509,Impaired fasting glycaemia,SNOMED,condition_occurrence
435944,Open fracture of shaft of radius,SNOMED,condition_occurrence
435951,"Closed fracture of tibia and fibula, shaft",SNOMED,condition_occurrence
432586,Mental disorder,SNOMED,condition_occurrence
4308802,Cervical spondylosis,SNOMED,condition_occurrence
436003,Persistent postoperative fistula,SNOMED,condition_occurrence
4310082,Accidental poisoning by cannabis derivatives,SNOMED,condition_occurrence
4310083,Accidental poisoning by amphetamine,SNOMED,condition_occurrence
436033,Syphilis,SNOMED,condition_occurrence
4310566,Malignant neoplasm of skin of eyelid,SNOMED,condition_occurrence
436038,Infection by Schistosoma,SNOMED,condition_occurrence
436045,"Malignant neoplasm of lip, oral cavity and pharynx",SNOMED,condition_occurrence
436078,Malnutrition of moderate degree,SNOMED,condition_occurrence
432590,Delusional disorder,SNOMED,condition_occurrence
436097,"Nondependent mixed drug abuse, continuous",SNOMED,condition_occurrence
432594,Osteomalacia,SNOMED,condition_occurrence
436108,Acute angle-closure glaucoma,SNOMED,condition_occurrence
4310821,Bipolar disorder in remission,SNOMED,condition_occurrence
436110,Glaucoma associated with ocular inflammation,SNOMED,condition_occurrence
4314161,"Migraine without aura, not refractory",SNOMED,condition_occurrence
436147,Glossitis,SNOMED,condition_occurrence
436148,Chronic duodenal ulcer with hemorrhage but without obstruction,SNOMED,condition_occurrence
436253,Sprain of foot,SNOMED,condition_occurrence
4317258,Disorder of skin,SNOMED,condition_occurrence
4317278,Calcific tendinitis,SNOMED,condition_occurrence
432597,Schizoaffective schizophrenia,SNOMED,condition_occurrence
4317284,Respiratory tract hemorrhage,SNOMED,condition_occurrence
4317982,Lower eyelid ectropion,SNOMED,condition_occurrence
432620,Disorder of choroid of eye,SNOMED,condition_occurrence
436263,Broken tooth without complication,SNOMED,condition_occurrence
432719,Panniculitis,SNOMED,condition_occurrence
436283,Third degree burn of palm,SNOMED,condition_occurrence
436295,Poisoning by antihypertensive agent,SNOMED,condition_occurrence
436298,Adverse reaction to food,SNOMED,condition_occurrence
436370,"Combined drug dependence, excluding opioids",SNOMED,condition_occurrence
436398,Glaucoma associated with ocular disorder,SNOMED,condition_occurrence
436510,Acquired cavus deformity of foot,SNOMED,condition_occurrence
4318560,Chronic mixed headache syndrome,SNOMED,condition_occurrence
436539,Closed fracture of patella,SNOMED,condition_occurrence
436546,Strain of subscapularis muscle,SNOMED,condition_occurrence
436581,Accidental poisoning,SNOMED,condition_occurrence
436670,Metabolic disease,SNOMED,condition_occurrence
436682,Moderate intellectual disability,SNOMED,condition_occurrence
436701,Drusen of optic disc,SNOMED,condition_occurrence
436799,Congenital pes cavus,SNOMED,condition_occurrence
436826,Closed fracture of shaft of radius,SNOMED,condition_occurrence
436829,"Closed fracture of mandible, angle of jaw",SNOMED,condition_occurrence
436919,Primary malignant neoplasm of unspecified site,SNOMED,condition_occurrence
436944,Chronic paranoid schizophrenia,SNOMED,condition_occurrence
436948,Benign neoplasm of choroid,SNOMED,condition_occurrence
432730,Difficulty speaking,SNOMED,condition_occurrence
4319325,Acquired deformity of trunk,SNOMED,condition_occurrence
432768,Corneal foreign body,SNOMED,condition_occurrence
432845,Primary malignant neoplasm of central portion of female breast,SNOMED,condition_occurrence
4320944,Cellulitis of toe,SNOMED,condition_occurrence
4321835,Agoraphobia,SNOMED,condition_occurrence
4322726,Gestation less than 9 weeks,SNOMED,condition_occurrence
4322894,Superficial abrasion of skin of shoulder,SNOMED,condition_occurrence
436953,Continuous chronic alcoholism,SNOMED,condition_occurrence
436976,Posterior subcapsular polar cataract,SNOMED,condition_occurrence
437097,Congenital anomaly of cartilage,SNOMED,condition_occurrence
4322945,Spinal cord compression,SNOMED,condition_occurrence
4324788,Articular cartilage disorder of wrist,SNOMED,condition_occurrence
4325344,Pain at rest due to peripheral vascular disease,SNOMED,condition_occurrence
437233,Multiple myeloma,SNOMED,condition_occurrence
4327889,Thromboembolism of vein,SNOMED,condition_occurrence
255848,Pneumonia,SNOMED,condition_occurrence
4329445,Noninflammatory disorder of uterus,SNOMED,condition_occurrence
255891,Lupus erythematosus,SNOMED,condition_occurrence
4330445,Pleuritic pain,SNOMED,condition_occurrence
4332304,Status epilepticus,SNOMED,condition_occurrence
4333977,Acquired anophthalmos,SNOMED,condition_occurrence
4334322,Malignant neoplasm of lower respiratory tract,SNOMED,condition_occurrence
4338669,Ankylosis of lumbosacral joint,SNOMED,condition_occurrence
4339214,Secondary pulmonary hypertension,SNOMED,condition_occurrence
4340964,Alcohol-induced chronic pancreatitis,SNOMED,condition_occurrence
4342896,Parastomal hernia,SNOMED,condition_occurrence
4344387,Bone necrosis,SNOMED,condition_occurrence
4344612,Spondylolysis,SNOMED,condition_occurrence
4345578,Rhabdomyolysis,SNOMED,condition_occurrence
4345680,Disorder of amputation stump,SNOMED,condition_occurrence
4347307,Prolapsed thoracic intervertebral disc,SNOMED,condition_occurrence
37016767,Autonomic neuropathy with type 1 diabetes mellitus,SNOMED,condition_occurrence
37017431,Polyneuropathy due to type 1 diabetes mellitus,SNOMED,condition_occurrence
37018293,Inflammatory disorder of jaw region,SNOMED,condition_occurrence
255919,Finding of head and neck region,SNOMED,condition_occurrence
37396726,Cognitive communication disorder,SNOMED,condition_occurrence
40441585,Stress fracture,SNOMED,condition_occurrence
40479260,Chondrocalcinosis of knee joint,SNOMED,condition_occurrence
40479565,Carrier of cystic fibrosis gene mutation,SNOMED,condition_occurrence
40479575,Dysphasia as late effect of cerebrovascular disease,SNOMED,condition_occurrence
40479589,Takotsubo cardiomyopathy,SNOMED,condition_occurrence
40480002,Aphasia as late effect of cerebrovascular disease,SNOMED,condition_occurrence
40480066,Incomplete tetraplegia due to spinal cord lesion at C1-C4 level,SNOMED,condition_occurrence
40480160,Pathological fracture due to osteoporosis,SNOMED,condition_occurrence
40480217,Atrophy of skeletal muscle of pelvis,SNOMED,condition_occurrence
437264,Tobacco dependence syndrome,SNOMED,condition_occurrence
40480261,Paronychia of finger,SNOMED,condition_occurrence
40480516,Orbital edema,SNOMED,condition_occurrence
437496,Epidemic vertigo,SNOMED,condition_occurrence
437515,Disorder of carbohydrate metabolism,SNOMED,condition_occurrence
437529,Mixed bipolar I disorder in partial remission,SNOMED,condition_occurrence
40480603,Acute systolic heart failure,SNOMED,condition_occurrence
40480943,Lateral cystocele,SNOMED,condition_occurrence
40481140,Childhood obesity,SNOMED,condition_occurrence
437530,Disorder of lipid metabolism,SNOMED,condition_occurrence
437536,Somatoform autonomic dysfunction - gastrointestinal tract,SNOMED,condition_occurrence
437544,Arterial retinal branch occlusion,SNOMED,condition_occurrence
437557,Eczematous dermatitis of eyelid,SNOMED,condition_occurrence
40481180,Pain in forearm,SNOMED,condition_occurrence
437699,Strain of infraspinatus muscle AND/OR tendon,SNOMED,condition_occurrence
437726,Late effect of dislocation,SNOMED,condition_occurrence
437727,Late effect of injury to cranial nerve,SNOMED,condition_occurrence
40481303,Aphonia,SNOMED,condition_occurrence
437758,Dependence on enabling machine or device,SNOMED,condition_occurrence
40481325,Strain of muscle and/or tendon of lower leg,SNOMED,condition_occurrence
40481354,Speech and language deficit as late effect of cerebrovascular accident,SNOMED,condition_occurrence
40481763,Acute exacerbation of chronic asthmatic bronchitis,SNOMED,condition_occurrence
40482030,Dysplasia of prostate,SNOMED,condition_occurrence
40482293,Stress fracture of tibia,SNOMED,condition_occurrence
40482440,Instability of foot joint,SNOMED,condition_occurrence
40482662,Disorder of joint of ankle and/or foot,SNOMED,condition_occurrence
40482893,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue,SNOMED,condition_occurrence
40483111,Mental disorder due to drug,SNOMED,condition_occurrence
437827,Pure hypercholesterolemia,SNOMED,condition_occurrence
437832,Malnutrition of mild degree,SNOMED,condition_occurrence
437876,Papilledema - optic disc edema due to raised intracranial pressure,SNOMED,condition_occurrence
437899,Acute and subacute bacterial endocarditis,SNOMED,condition_occurrence
437904,Laryngeal spasm,SNOMED,condition_occurrence
437935,"Hemorrhage in early pregnancy, antepartum",SNOMED,condition_occurrence
437996,Open fracture of facial bones,SNOMED,condition_occurrence
438003,Subarachnoid hemorrhage following injury without open intracranial wound AND with loss of consciousness,SNOMED,condition_occurrence
438020,Late effect of internal injury to intra-abdominal organs,SNOMED,condition_occurrence
438037,Accidental poisoning by methadone,SNOMED,condition_occurrence
438077,Invasive candidiasis,SNOMED,condition_occurrence
438112,Neoplastic disease,SNOMED,condition_occurrence
438114,Vitamin A deficiency,SNOMED,condition_occurrence
40483287,Disorder of kidney and/or ureter,SNOMED,condition_occurrence
438130,Opioid abuse,SNOMED,condition_occurrence
438155,Glaucomatous atrophy of optic disc,SNOMED,condition_occurrence
438156,Epiphora due to insufficient drainage,SNOMED,condition_occurrence
438242,Talipes equinovarus,SNOMED,condition_occurrence
438244,Congenital hydrocephalus,SNOMED,condition_occurrence
40483794,Degenerative joint disease of pelvis,SNOMED,condition_occurrence
438268,Closed traumatic dislocation of joint of finger,SNOMED,condition_occurrence
438269,Closed fracture of fifth cervical vertebra,SNOMED,condition_occurrence
40483811,Closed fracture of vault of skull,SNOMED,condition_occurrence
438290,Second degree burn of neck,SNOMED,condition_occurrence
438406,"Severe major depression, single episode, with psychotic features",SNOMED,condition_occurrence
438407,Bulimia nervosa,SNOMED,condition_occurrence
438411,Endophthalmitis,SNOMED,condition_occurrence
438477,Atrophy of testis,SNOMED,condition_occurrence
438480,"Abnormal glucose tolerance in mother complicating pregnancy, childbirth AND/OR puerperium",SNOMED,condition_occurrence
438536,Congenital anomaly of jaw,SNOMED,condition_occurrence
40484013,Stress fracture of fibula,SNOMED,condition_occurrence
40486130,Dilatation of descending aorta,SNOMED,condition_occurrence
40486631,Sepsis due to anaerobic bacteria,SNOMED,condition_occurrence
40489907,Sepsis due to Staphylococcus aureus,SNOMED,condition_occurrence
40490390,Open pilon fracture,SNOMED,condition_occurrence
40490497,Arthritis of hand,SNOMED,condition_occurrence
40490986,Tenderness of right lower quadrant of abdomen,SNOMED,condition_occurrence
40490993,Malignant neoplasm of mandible,SNOMED,condition_occurrence
40492482,Squamous cell carcinoma of nose,SNOMED,condition_occurrence
438580,Closed fracture of C5-C7 level with spinal cord injury,SNOMED,condition_occurrence
438600,Injury of blood vessels of abdomen AND/OR pelvis,SNOMED,condition_occurrence
438624,Complication of renal dialysis,SNOMED,condition_occurrence
438688,Sarcoidosis,SNOMED,condition_occurrence
438694,Primary malignant neoplasm of hard palate,SNOMED,condition_occurrence
256531,Head and neck swelling,SNOMED,condition_occurrence
256622,Pulmonary disease due to Mycobacteria,SNOMED,condition_occurrence
40493038,Sepsis due to Gram negative bacteria,SNOMED,condition_occurrence
256717,Bronchospasm,SNOMED,condition_occurrence
256811,Congenital anomaly of nose,SNOMED,condition_occurrence
42709954,Phimosis,SNOMED,condition_occurrence
43020429,Adult victim of sexual abuse,SNOMED,condition_occurrence
43020497,Right carotid artery occlusion,SNOMED,condition_occurrence
43021779,Hearing loss of left ear,SNOMED,condition_occurrence
43021821,Coronary arteriosclerosis in native artery of transplanted heart,SNOMED,condition_occurrence
43022069,Primary central sleep apnea,SNOMED,condition_occurrence
43530652,Chronic intractable migraine without aura,SNOMED,condition_occurrence
257004,Acute exacerbation of chronic obstructive airways disease,SNOMED,condition_occurrence
432867,Hyperlipidemia,SNOMED,condition_occurrence
43530718,Complete paraplegia,SNOMED,condition_occurrence
432868,Hemoglobinopathy,SNOMED,condition_occurrence
257010,Abscess of lung,SNOMED,condition_occurrence
257315,Bacterial pneumonia,SNOMED,condition_occurrence
438720,Mixed hyperlipidemia,SNOMED,condition_occurrence
438731,Localized adiposity,SNOMED,condition_occurrence
257423,"Late effect of burns of eye, face, head AND/OR neck",SNOMED,condition_occurrence
438750,Old total retinal detachment,SNOMED,condition_occurrence
438778,Aneurysm of artery of upper extremity,SNOMED,condition_occurrence
43531028,Mononeuropathy of lower limb,SNOMED,condition_occurrence
432883,"Recurrent major depressive episodes, moderate",SNOMED,condition_occurrence
432898,Severe intellectual disability,SNOMED,condition_occurrence
432969,Multiple pregnancy,SNOMED,condition_occurrence
433092,Burn of multiple sites of wrist AND/OR hand,SNOMED,condition_occurrence
433149,Primary malignant neoplasm of cerebellum,SNOMED,condition_occurrence
44782690,Chronic kidney disease stage 5 due to hypertension,SNOMED,condition_occurrence
433196,Chorioretinal scar,SNOMED,condition_occurrence
44782739,Chronic deep venous thrombosis of femoral vein,SNOMED,condition_occurrence
44782821,Cataract fragments in the eye post cataract surgery,SNOMED,condition_occurrence
44783882,Traumatic transtibiofibular amputation,SNOMED,condition_occurrence
433309,Fetal or neonatal effect of alcohol transmitted via placenta and/or breast milk,SNOMED,condition_occurrence
44784252,Non-pressure ulcer of thigh,SNOMED,condition_occurrence
44784454,Localized visual field defect,SNOMED,condition_occurrence
44784603,Hyphema of iris and ciliary body,SNOMED,condition_occurrence
438867,Generalized aches and pains,SNOMED,condition_occurrence
433405,Proteus infection,SNOMED,condition_occurrence
45757103,Blood coagulation disorder complicating childbirth,SNOMED,condition_occurrence
45757104,Blood coagulation disorder complicating pregnancy,SNOMED,condition_occurrence
433417,Gonorrhea,SNOMED,condition_occurrence
438879,Closed bimalleolar fracture,SNOMED,condition_occurrence
45757112,Obesity in mother complicating childbirth,SNOMED,condition_occurrence
438882,Closed fracture of neck of metacarpal bone,SNOMED,condition_occurrence
45757113,False labor before 37 completed weeks of gestation,SNOMED,condition_occurrence
438887,Closed fracture of shaft of femur,SNOMED,condition_occurrence
257628,Systemic lupus erythematosus,SNOMED,condition_occurrence
45757304,Closed fracture of second thoracic vertebra,SNOMED,condition_occurrence
45757435,Mild nonproliferative retinopathy due to type 2 diabetes mellitus,SNOMED,condition_occurrence
438905,Late effect of spinal cord injury,SNOMED,condition_occurrence
45757558,Disturbance of oral epithelium,SNOMED,condition_occurrence
438979,Primary malignant neoplasm of hepatic flexure of colon,SNOMED,condition_occurrence
45757719,"Blind right eye, normal vision left eye",SNOMED,condition_occurrence
45757772,Congenital renal cyst,SNOMED,condition_occurrence
439002,Eating disorder,SNOMED,condition_occurrence
439035,Otosclerosis,SNOMED,condition_occurrence
439040,Subdural hemorrhage,SNOMED,condition_occurrence
45763549,Bilateral tinnitus,SNOMED,condition_occurrence
45766654,Disorder of skin of penis,SNOMED,condition_occurrence
433440,Dysthymia,SNOMED,condition_occurrence
439080,Dyspareunia,SNOMED,condition_occurrence
439093,Traumatic lesion during delivery,SNOMED,condition_occurrence
439149,Transient neonatal neutropenia,SNOMED,condition_occurrence
433527,Endometriosis,SNOMED,condition_occurrence
439150,Hypersomnia with sleep apnea,SNOMED,condition_occurrence
433658,Penicillin adverse reaction,SNOMED,condition_occurrence
433740,Immunodeficiency disorder,SNOMED,condition_occurrence
433758,Childhood emotional disorder,SNOMED,condition_occurrence
433773,Chronic inflammation of orbit,SNOMED,condition_occurrence
433885,Closed supracondylar fracture of humerus,SNOMED,condition_occurrence
433899,Subdural hemorrhage following injury without open intracranial wound AND with loss of consciousness,SNOMED,condition_occurrence
45766714,Inflammatory dermatosis,SNOMED,condition_occurrence
45766755,Closed fracture of distal phalanx of middle finger,SNOMED,condition_occurrence
45766766,Closed fracture of fourth metacarpal,SNOMED,condition_occurrence
45766782,Closed fracture of shaft of fourth metacarpal bone,SNOMED,condition_occurrence
433987,Benign neoplasm of orbit,SNOMED,condition_occurrence
45766898,Closed fracture of proximal phalanx of little finger,SNOMED,condition_occurrence
433991,Recurrent major depression in remission,SNOMED,condition_occurrence
45767037,Pathological fracture of femur due to osteoporosis,SNOMED,condition_occurrence
45767664,Closed transverse and posterior wall fracture of acetabulum,SNOMED,condition_occurrence
433992,"Bipolar affective disorder, currently manic, moderate",SNOMED,condition_occurrence
433994,"Cocaine dependence, continuous",SNOMED,condition_occurrence
45768964,Uncomplicated moderate persistent asthma,SNOMED,condition_occurrence
433997,Lymphangioma,SNOMED,condition_occurrence
45770917,"Left lower quadrant abdominal swelling, mass, or lump",SNOMED,condition_occurrence
434007,Hereditary factor VIII deficiency disease,SNOMED,condition_occurrence
45771045,Acute exacerbation of asthma,SNOMED,condition_occurrence
434029,Chronic anterior uveitis,SNOMED,condition_occurrence
45772703,Closed fracture of third metacarpal,SNOMED,condition_occurrence
434047,Enophthalmos due to trauma,SNOMED,condition_occurrence
45773181,Phantom limb syndrome with pain,SNOMED,condition_occurrence
257683,Posterior rhinorrhea,SNOMED,condition_occurrence
